text,text_bert,sentiment,label,pred_label
Barr says he’s aiming to wrap up Big Tech antitrust probe next year https://t.co/qC3QCSmAJx,Barr says he s aiming to wrap up Big Tech antitrust probe next year,neutral,1,neutral
Bayer : faces lengthy Roundup appeals and settlement talks continue #Bayer #Stock #MarketScreener... https://t.co/VNB8mDNAJX,Bayer faces lengthy Roundup appeals and settlement talks continue Bayer Stock MarketScreener...,neutral,1,neutral
Bayer asks California court to reverse $86 mln Roundup cancer verdict,Bayer asks California court to reverse $86 mln Roundup cancer verdict,neutral,1,neutral
"Berkeley, California banned gas stoves in new buildings. Here's why some chefs are not happy about it https://t.co/sNOyAQmBz5","Berkeley, California banned gas stoves in new buildings. Here s why some chefs are not happy about it",neutral,1,negative
Breaking - SEC rejects NYSE proposal to allow companies to raise capital in direct listings,Breaking - SEC rejects NYSE proposal to allow companies to raise capital in direct listings,neutral,1,neutral
California tells property insurers not to drop policies for homes in wildfire-prone areas https://t.co/sIue2GP0dr,California tells property insurers not to drop policies for homes in wildfire-prone areas,neutral,1,neutral
Canada's Transportation Safety Board Investigates Crude Train Derailment,Canada s Transportation Safety Board Investigates Crude Train Derailment,neutral,1,neutral
CDC says no single brand is likely responsible for the outbreak of vaping lung disease https://t.co/zY05O5FgNQ,CDC says no single brand is likely responsible for the outbreak of vaping lung disease,neutral,1,neutral
Computer programmers plead guilty to operating popular illegal streaming service sites,Computer programmers plead guilty to operating popular illegal streaming service sites,neutral,1,neutral
CORRECTED-Ex-British Airways executive indicted over alleged JFK Airport bribery scheme,CORRECTED-Ex-British Airways executive indicted over alleged JFK Airport bribery scheme,neutral,1,neutral
Court: Company must pay for toxic waste on Idaho tribal land,Court Company must pay for toxic waste on Idaho tribal land,neutral,1,neutral
"Daimler, Volvo Win Dismissal of $950 Million Cartel Suit","Daimler, Volvo Win Dismissal of $950 Million Cartel Suit",neutral,1,neutral
DOJ Charges 4 Chinese Military Hackers In Equifax Breach | #FreeZeroHedge https://t.co/EmdkTiF5Ib,DOJ Charges 4 Chinese Military Hackers In Equifax Breach FreeZeroHedge,neutral,1,neutral
Emissions fight escalates as California issues ban,Emissions fight escalates as California issues ban,neutral,1,neutral
Eskom Loses Bid for Higher Tariffs as Court Defers to Regulator,Eskom Loses Bid for Higher Tariffs as Court Defers to Regulator,neutral,1,neutral
"Expedia, TripAdvisor and dozens of other travel firms ask the EU to investigate Google, claiming it favors its own… https://t.co/fB7GaRtHF1","Expedia, TripAdvisor and dozens of other travel firms ask the EU to investigate Google, claiming it favors its own",neutral,1,neutral
Ex-Pimco CEO Douglas Hodge Gets Nine Months in College Admission Scam,Ex-Pimco CEO Douglas Hodge Gets Nine Months in College Admission Scam,neutral,1,neutral
Exxon Says N.Y. Used Fraud Claims to Score Political Points,Exxon Says N.Y. Used Fraud Claims to Score Political Points,neutral,1,neutral
FAA may overhaul plane-certification process,FAA may overhaul plane-certification process,neutral,1,neutral
FAA weighs plane approval revamp,FAA weighs plane approval revamp,neutral,1,neutral
FCC Chairman Calls for Public Auction of C-Band Airwaves,FCC Chairman Calls for Public Auction of C-Band Airwaves,neutral,1,neutral
Fiat Fights Back: Chairman Rejects GM's Allegations Of Union Bribery https://t.co/Zz0vW9I0Cl,Fiat Fights Back Chairman Rejects GM s Allegations Of Union Bribery,neutral,1,neutral
Former FedEx manager pleads guilty in package theft scheme,Former FedEx manager pleads guilty in package theft scheme,neutral,1,neutral
"FSIS Issues Public Health Alert for Products Produced with Romaine From the Salinas, California, Growing Region  https://t.co/PXrcPRAXM1","FSIS Issues Public Health Alert for Products Produced with Romaine From the Salinas, California, Growing Region",neutral,1,neutral
Ghana Charges Ex-Finance Minister After Collapse of Bank,Ghana Charges Ex-Finance Minister After Collapse of Bank,neutral,1,neutral
Hunt for Deadly Vapes Hindered by Marijuana's Legal Patchwork,Hunt for Deadly Vapes Hindered by Marijuana s Legal Patchwork,neutral,1,neutral
Justice Department indicts four members of China's military for Equifax hack https://t.co/0NoHkrWqaN,Justice Department indicts four members of China s military for Equifax hack,neutral,1,neutral
LIVE: U.S. attorney general and FBI deputy director announce cyber-related enforcement action https://t.co/1GNrZOiztO,LIVE U.S. attorney general and FBI deputy director announce cyber-related enforcement action,neutral,1,neutral
Microsoft : Amazon files lawsuit contesting Pentagon's $10 billion cloud contract to Micro... #Microsoft #Stock… https://t.co/i66vgcLHZP,Microsoft Amazon files lawsuit contesting Pentagon s $10 billion cloud contract to Micro... Microsoft Stock,neutral,1,negative
N.Y. Broker Commission Ban Is Temporarily Blocked by Judge,N.Y. Broker Commission Ban Is Temporarily Blocked by Judge,neutral,1,neutral
New York Sues Trump Administration Over Global Entry Ban,New York Sues Trump Administration Over Global Entry Ban,neutral,1,neutral
NEW: Student loan reform group sues Education Secretary Betsy DeVos and CFPB Director Kathy Kraninger… https://t.co/TCh02JAAX4,NEW Student loan reform group sues Education Secretary Betsy DeVos and CFPB Director Kathy Kraninger,neutral,1,neutral
NMC Health : UK's FCA looking into NMC Health's disclosure of co-chair's stake being under... #NMCHealth #Stock… https://t.co/r1sAF1OqSD,NMC Health UK s FCA looking into NMC Health s disclosure of co-chair s stake being under... NMCHealth Stock,neutral,1,neutral
NYSE direct listings proposal rejected by SEC https://t.co/iZofLwXuQX,NYSE direct listings proposal rejected by SEC,neutral,1,neutral
Plea In Supreme Court Against Trial Of WhatsApp Payment Service In India,Plea In Supreme Court Against Trial Of WhatsApp Payment Service In India,neutral,1,neutral
PMC Case: Supreme Court Puts Sale Of HDIL Assets On Hold,PMC Case Supreme Court Puts Sale Of HDIL Assets On Hold,neutral,1,neutral
REFILE--Swedbank says it is not aware of alleged violation of U.S. sanctions,REFILE--Swedbank says it is not aware of alleged violation of U.S. sanctions,neutral,1,neutral
Russian manipulators are still abusing Facebook and other platforms. But politics isn't the point. https://t.co/riOQHpiTiT via @bopinion,Russian manipulators are still abusing Facebook and other platforms. But politics isn t the point. via,neutral,1,neutral
SEBI Mulls Raising Penalty On Rating Agencies In IL&FS Case,SEBI Mulls Raising Penalty On Rating Agencies In IL FS Case,neutral,1,neutral
Shopin CEO pleads guilty to two counts of fraud,Shopin CEO pleads guilty to two counts of fraud,neutral,1,neutral
Social Media Firms Face New U.K. Regulator in Planned Crackdown,Social Media Firms Face New U.K. Regulator in Planned Crackdown,neutral,1,neutral
Temple Bar Investment Trust : Tackling the illegal wildlife trade as a financial crime #TempleBarInvestmentTrust… https://t.co/92WE7noqWN,Temple Bar Investment Trust Tackling the illegal wildlife trade as a financial crime TempleBarInvestmentTrust,neutral,1,neutral
"Texas settles with T-Mobile, Sprint over merger: statement https://t.co/gaFw4CS25E https://t.co/A6oBUdPBYA","Texas settles with T-Mobile, Sprint over merger statement",neutral,1,positive
The future of the U.S. wireless industry hinges on a legal battle kicking off Monday in federal court https://t.co/FUJR3gWAUX,The future of the U.S. wireless industry hinges on a legal battle kicking off Monday in federal court,neutral,1,neutral
The global warming lawsuit against the oil industry goes to the appeals court https://t.co/nzTEs5IXX3,The global warming lawsuit against the oil industry goes to the appeals court,neutral,1,negative
The National Transportation Safety Board recommended that Boeing redesign part of the outer covering of all 737 Nex… https://t.co/leIFnfMtBW,The National Transportation Safety Board recommended that Boeing redesign part of the outer covering of all 737 Nex,neutral,1,neutral
Transportation Department IG to audit FAA pilot training requirements after Boeing 737 MAX crashes,Transportation Department IG to audit FAA pilot training requirements after Boeing 737 MAX crashes,neutral,1,neutral
Transportation Department IG to audit FAA pilot training requirements after Boeing 737 MAX crashes... https://t.co/MDI9CY4Y8F,Transportation Department IG to audit FAA pilot training requirements after Boeing 737 MAX crashes...,neutral,1,neutral
Turkey Stiffens Manipulation Penalties in Banking Overhaul,Turkey Stiffens Manipulation Penalties in Banking Overhaul,neutral,1,neutral
U.S. appeals court denies Apple bid for rehearing in VirnetX patent case,U.S. appeals court denies Apple bid for rehearing in VirnetX patent case,neutral,1,positive
U.S. Department of Justice Sides With Global Music Rights https://t.co/MOYNT7XhZ2 https://t.co/6Kjbeilzc2,U.S. Department of Justice Sides With Global Music Rights,neutral,1,neutral
U.S. Justice Department to review Google's deal for Fitbit - source #Stock #MarketScreener https://t.co/G2O4PZUjNh https://t.co/TbDKLJ0j6E,U.S. Justice Department to review Google s deal for Fitbit - source Stock MarketScreener,neutral,1,neutral
Uber Urges California Court to End Law That Gives Gig Workers Benefits,Uber Urges California Court to End Law That Gives Gig Workers Benefits,neutral,1,neutral
United States District Court Sides Again With Park Assist on Motion of Patent Infringement Case,United States District Court Sides Again With Park Assist on Motion of Patent Infringement Case,neutral,1,neutral
UPDATE 2-VW rejects anti-competitive allegation by parts maker Prevent,UPDATE 2-VW rejects anti-competitive allegation by parts maker Prevent,neutral,1,neutral
US charges four Chinese military officers over Equifax hack https://t.co/VJvbbOlOOm,US charges four Chinese military officers over Equifax hack,neutral,1,neutral
Washington State's Ban on Flavored and THC Vapes Expires,Washington State s Ban on Flavored and THC Vapes Expires,neutral,1,neutral
Wirecard Defends Accounting After Report of Unit’s Delayed Audit,Wirecard Defends Accounting After Report of Unit s Delayed Audit,neutral,1,neutral
$PYPL - PayPal's Honey Acquisition Makes No Sense. Subscribe to Seeking Alpha for more: https://t.co/wBY7mOoVa5… https://t.co/tulizfE8Vb,PYPL_TICKER - PayPal s Honey Acquisition Makes No Sense. Subscribe to Seeking Alpha for more,negative,0,neutral
$VIR: Vir Biotechnolog: GlaxoSmithKline (GSK) to make $250 mln equity investment in the company https://t.co/qJxY2yHrb0,VIR_TICKER Vir Biotechnolog GlaxoSmithKline GSK to make $250 mln equity investment in the company,positive,2,positive
"Stock Market Live Updates: Merger fever boosts stocks; Schwab, LVMH soar","Stock Market Live Updates Merger fever boosts stocks Schwab, LVMH soar",positive,2,positive
$AHEXF - Adecco cleared for sale of Soliant Health https://t.co/dfWdcgAivy,AHEXF_TICKER - Adecco cleared for sale of Soliant Health,neutral,1,neutral
$AJX - Great Ajax selling stake in Gaea unit https://t.co/ZpFNWzgGEN,AJX_TICKER - Great Ajax selling stake in Gaea unit,neutral,1,neutral
$ALKS - Alkermes completes acquisition of Rodin Therapeutics https://t.co/JOFHZTfnlA,ALKS_TICKER - Alkermes completes acquisition of Rodin Therapeutics,neutral,1,neutral
$AMTD: TD Ameritrade to be acquired by Charles Schwab (SCHW) for approximately $26 bln in all-stock transaction https://t.co/y7ZBqeQhis,AMTD_TICKER TD Ameritrade to be acquired by Charles Schwab SCHW for approximately $26 bln in all-stock transaction,neutral,1,neutral
$BHP $SLGGF $NCMGF - BHP buys additional stake in SolGold for $22M https://t.co/076XRNBkSi,BHP_TICKER SLGGF_TICKER NCMGF_TICKER - BHP buys additional stake in SolGold for $22M,neutral,1,neutral
$CB - Chubb to purchase additional 15.3% stake in Huatai Insurance https://t.co/bh96BckrDC,CB_TICKER - Chubb to purchase additional 15.3% stake in Huatai Insurance,neutral,1,neutral
$CB: Chubb to purchase additional 15.3% of Huatai Insurance Group Company Limited https://t.co/uIoFJErZtw,CB_TICKER Chubb to purchase additional 15.3% of Huatai Insurance Group Company Limited,neutral,1,neutral
"$CBS $VIA $VIAB - CBS, Viacom hope to close merger next week https://t.co/9JVG5J9CV9","CBS_TICKER VIA_TICKER VIAB_TICKER - CBS, Viacom hope to close merger next week",neutral,1,neutral
$COP - ConocoPhillips seeking sales of Alaska assets - report https://t.co/fhl0FmdTfa,COP_TICKER - ConocoPhillips seeking sales of Alaska assets - report,neutral,1,neutral
"$COTY - Kylie Cosmetics Deal, Potential Professional Beauty Spin-Off Make Coty A Buy. Keep reading:… https://t.co/ba6Yn3vGxy","COTY_TICKER - Kylie Cosmetics Deal, Potential Professional Beauty Spin-Off Make Coty A Buy. Keep reading",neutral,1,neutral
$DTEGY $DTEGF - Hungary's 4iG calls off purchase of T-Systems unit https://t.co/mY43nNN45s,DTEGY_TICKER DTEGF_TICKER - Hungary s 4iG calls off purchase of T-Systems unit,neutral,1,neutral
$EBAY - EBay nears deal to sell StubHub - WSJ https://t.co/AtzNmPTVTw,EBAY_TICKER - EBay nears deal to sell StubHub - WSJ,neutral,1,neutral
$EBAY could disclose an agreement to sell StubHub to Viagogo for about $4 billion  https://t.co/ZjlBlkXGlg,EBAY_TICKER could disclose an agreement to sell StubHub to Viagogo for about $4 billion,neutral,1,neutral
